date,pm10,pm2_5,nitrogen_dioxide,ozone
2023-11-03 00:00:00+00:00,6.6958,3.7375,3.1042,59.875
2023-11-04 00:00:00+00:00,4.4958,2.875,2.0542,58.1667
2023-11-05 00:00:00+00:00,4.4958,2.7292,2.3583,64.25
2023-11-06 00:00:00+00:00,6.1417,3.3417,3.4292,60.2917
2023-11-07 00:00:00+00:00,6.2542,3.4708,4.3542,58.9167
2023-11-08 00:00:00+00:00,6.1708,3.7667,3.4333,59.4167
2023-11-09 00:00:00+00:00,4.9708,3.0125,3.6958,63.5417
2023-11-10 00:00:00+00:00,5.9458,3.55,4.0042,60.6667
2023-11-11 00:00:00+00:00,8.3,5.3208,4.85,47.8333
2023-11-12 00:00:00+00:00,5.9958,3.8083,3.2458,46.2083
2023-11-13 00:00:00+00:00,5.9542,3.7375,3.6667,59.375
2023-11-14 00:00:00+00:00,7.9458,4.2,3.5625,64.9583
2023-11-15 00:00:00+00:00,6.6375,3.6208,4.1042,61.2917
2023-11-16 00:00:00+00:00,7.2292,4.7958,6.5375,48.875
2023-11-17 00:00:00+00:00,9.7083,6.6625,7.4667,46.1667
2023-11-18 00:00:00+00:00,6.5625,4.0708,4.35,48.125
2023-11-19 00:00:00+00:00,7.4708,4.1,2.7167,60.875
2023-11-20 00:00:00+00:00,6.6083,3.8708,4.2167,60.75
2023-11-21 00:00:00+00:00,10.5375,6.9708,8.2375,41.8333
2023-11-22 00:00:00+00:00,12.3458,9.2833,8.8,30.7917
2023-11-23 00:00:00+00:00,11.0417,7.175,6.0542,37.875
2023-11-24 00:00:00+00:00,7.0292,3.4292,4.9542,63.2083
2023-11-25 00:00:00+00:00,5.925,3.4417,5.375,56.7917
2023-11-26 00:00:00+00:00,10.9542,7.2208,5.3625,47.75
2023-11-27 00:00:00+00:00,5.1667,3.9042,5.5208,47.4583
2023-11-28 00:00:00+00:00,8.0292,6.2042,8.9167,34.875
2023-11-29 00:00:00+00:00,12.5958,9.9167,9.3042,30.3333
2023-11-30 00:00:00+00:00,11.7333,8.9917,8.9792,30.2083
2023-12-01 00:00:00+00:00,13.7708,11.2625,16.1292,30.4583
2023-12-02 00:00:00+00:00,17.0958,13.8958,11.7292,30.6667
2023-12-03 00:00:00+00:00,17.1583,14.7083,6.4333,32.0
2023-12-04 00:00:00+00:00,7.525,5.8833,5.9125,44.3333
2023-12-05 00:00:00+00:00,4.8042,3.8542,9.5375,32.2917
2023-12-06 00:00:00+00:00,13.3458,9.5375,7.7333,40.875
2023-12-07 00:00:00+00:00,10.1875,7.3917,7.3,46.75
2023-12-08 00:00:00+00:00,9.9458,6.3417,7.7208,36.8333
2023-12-09 00:00:00+00:00,7.15,3.75,3.275,64.3333
2023-12-10 00:00:00+00:00,10.2583,4.4708,2.7125,70.2917
2023-12-11 00:00:00+00:00,9.675,4.9625,4.2167,66.2917
2023-12-12 00:00:00+00:00,6.8292,4.0167,5.6375,50.1667
2023-12-13 00:00:00+00:00,6.1875,4.0,6.3667,58.3333
2023-12-14 00:00:00+00:00,10.0417,7.6208,9.5625,34.875
2023-12-15 00:00:00+00:00,12.875,7.8542,7.8375,31.7083
2023-12-16 00:00:00+00:00,11.5833,7.8958,6.0667,36.2083
2023-12-17 00:00:00+00:00,9.5917,6.9042,5.3375,36.7917
2023-12-18 00:00:00+00:00,10.9125,8.3375,7.2292,25.5
2023-12-19 00:00:00+00:00,6.7958,4.8125,6.0792,39.4167
2023-12-20 00:00:00+00:00,6.1042,3.8958,4.7208,56.4167
2023-12-21 00:00:00+00:00,4.3,2.7042,3.5,66.625
2023-12-22 00:00:00+00:00,6.0958,3.6792,3.7292,68.0833
2023-12-23 00:00:00+00:00,5.4333,3.2167,2.7125,71.375
2023-12-24 00:00:00+00:00,4.9958,3.2583,2.5292,67.4583
2023-12-25 00:00:00+00:00,4.8375,3.0917,2.725,65.0417
2023-12-26 00:00:00+00:00,7.3542,4.4333,3.6958,61.9583
2023-12-27 00:00:00+00:00,6.8375,4.2917,3.7833,54.4167
2023-12-28 00:00:00+00:00,5.3917,3.6708,3.6833,59.75
2023-12-29 00:00:00+00:00,5.95,3.3125,3.45,66.25
2023-12-30 00:00:00+00:00,6.525,3.9125,3.4167,63.8333
2023-12-31 00:00:00+00:00,5.7708,3.175,2.2833,65.7917
2024-01-01 00:00:00+00:00,8.7167,5.1375,12.1958,55.1667
2024-01-02 00:00:00+00:00,5.5208,3.5417,10.55,58.7083
2024-01-03 00:00:00+00:00,7.9875,3.9042,11.3375,59.375
2024-01-04 00:00:00+00:00,12.0375,9.0333,23.4167,31.8333
2024-01-05 00:00:00+00:00,7.8375,6.1708,20.4125,36.9583
2024-01-06 00:00:00+00:00,6.5583,5.2458,9.5917,41.4167
2024-01-07 00:00:00+00:00,6.9292,5.9375,6.1208,61.5833
2024-01-08 00:00:00+00:00,6.9417,5.8208,7.0417,59.9167
2024-01-09 00:00:00+00:00,9.2917,8.1958,10.8625,58.75
2024-01-10 00:00:00+00:00,15.2542,13.3917,19.4833,45.7917
2024-01-11 00:00:00+00:00,23.0125,17.3542,34.825,21.2083
2024-01-12 00:00:00+00:00,23.4083,14.4375,44.7375,12.9583
2024-01-13 00:00:00+00:00,11.2542,7.6792,23.3625,36.125
2024-01-14 00:00:00+00:00,8.1583,5.5917,17.0917,45.5833
2024-01-15 00:00:00+00:00,13.0208,4.5958,9.3583,61.375
2024-01-16 00:00:00+00:00,13.8333,8.7875,25.1208,45.4167
2024-01-17 00:00:00+00:00,27.825,21.8583,38.0625,21.7083
2024-01-18 00:00:00+00:00,15.0,9.6792,44.0333,19.75
2024-01-19 00:00:00+00:00,13.2042,8.7833,28.275,36.875
2024-01-20 00:00:00+00:00,17.7875,15.0167,22.3792,36.4167
2024-01-21 00:00:00+00:00,8.9292,7.1542,7.5792,58.6667
2024-01-22 00:00:00+00:00,9.225,4.7,9.0167,64.6667
2024-01-23 00:00:00+00:00,12.2917,6.4875,13.275,58.2917
2024-01-24 00:00:00+00:00,11.55,5.3458,10.425,64.0
2024-01-25 00:00:00+00:00,20.7417,14.0083,30.6417,27.75
2024-01-26 00:00:00+00:00,10.7958,6.7833,13.4292,54.7917
2024-01-27 00:00:00+00:00,23.2,16.0792,32.4083,25.7917
2024-01-28 00:00:00+00:00,18.1125,13.8208,18.6375,36.2083
2024-01-29 00:00:00+00:00,20.5958,16.9667,24.0542,23.375
2024-01-30 00:00:00+00:00,15.9792,11.6667,15.6333,41.8333
2024-01-31 00:00:00+00:00,14.95,10.6333,21.3417,42.5833
2024-02-01 00:00:00+00:00,16.7625,9.0,22.1542,46.625
2024-02-02 00:00:00+00:00,16.8583,10.6208,24.5667,40.5417
2024-02-03 00:00:00+00:00,15.8333,11.3583,17.4458,45.0
2024-02-04 00:00:00+00:00,12.0167,8.3375,12.9833,49.7917
2024-02-05 00:00:00+00:00,18.8792,12.0958,11.5667,57.0
2024-02-06 00:00:00+00:00,15.0958,8.7375,8.5417,64.0
2024-02-07 00:00:00+00:00,15.8625,8.8708,21.5417,51.5417
2024-02-08 00:00:00+00:00,19.2042,14.4792,22.8083,36.2917
2024-02-09 00:00:00+00:00,12.1542,9.725,12.5958,47.6667
2024-02-10 00:00:00+00:00,13.1542,11.25,15.0375,34.7083
2024-02-11 00:00:00+00:00,14.8708,12.0625,25.7,24.25
2024-02-12 00:00:00+00:00,17.5,12.925,34.6125,26.0
2024-02-13 00:00:00+00:00,15.2208,10.775,20.6833,48.4167
2024-02-14 00:00:00+00:00,8.5583,7.2125,13.8458,50.6667
2024-02-15 00:00:00+00:00,13.025,11.2292,18.3417,43.5417
2024-02-16 00:00:00+00:00,13.1,10.7833,21.55,31.1667
2024-02-17 00:00:00+00:00,19.45,14.1083,31.8958,23.0417
2024-02-18 00:00:00+00:00,7.2542,5.775,10.575,56.9167
2024-02-19 00:00:00+00:00,14.0458,10.7167,18.5583,49.0833
2024-02-20 00:00:00+00:00,18.9167,13.05,21.6625,44.7083
2024-02-21 00:00:00+00:00,11.7708,8.2042,12.0417,63.2083
2024-02-22 00:00:00+00:00,6.2875,4.6875,11.1917,54.25
2024-02-23 00:00:00+00:00,10.1167,6.4542,11.4583,58.25
2024-02-24 00:00:00+00:00,12.4833,10.3833,12.7875,47.625
2024-02-25 00:00:00+00:00,11.0083,8.8208,10.4125,52.2917
2024-02-26 00:00:00+00:00,11.25,10.0,8.3917,48.875
2024-02-27 00:00:00+00:00,12.6792,10.6917,19.9125,44.5833
2024-02-28 00:00:00+00:00,19.3792,15.8292,34.4958,26.5
2024-02-29 00:00:00+00:00,11.2917,9.5417,12.0833,47.5
2024-03-01 00:00:00+00:00,9.2583,6.9583,11.7458,57.5
2024-03-02 00:00:00+00:00,6.4208,4.4667,6.3375,65.8333
2024-03-03 00:00:00+00:00,12.6083,10.575,16.5375,47.75
2024-03-04 00:00:00+00:00,11.3208,8.85,17.4167,53.0417
2024-03-05 00:00:00+00:00,26.375,21.9292,31.9542,22.0833
2024-03-06 00:00:00+00:00,31.4667,27.775,32.6958,20.0417
2024-03-07 00:00:00+00:00,24.7,22.0458,13.825,38.4167
2024-03-08 00:00:00+00:00,19.8833,18.3458,9.9625,60.5417
2024-03-09 00:00:00+00:00,17.6542,16.1208,11.0917,55.6667
2024-03-10 00:00:00+00:00,16.2917,14.7583,7.85,56.375
2024-03-11 00:00:00+00:00,18.0958,16.5125,18.7375,34.7083
2024-03-12 00:00:00+00:00,16.05,13.3333,17.9958,46.0
2024-03-13 00:00:00+00:00,14.0417,11.0042,22.0208,38.1667
2024-03-14 00:00:00+00:00,13.6458,11.7208,16.1042,46.25
2024-03-15 00:00:00+00:00,10.5292,8.2042,11.7125,60.875
2024-03-16 00:00:00+00:00,11.7917,6.7917,12.2792,63.7917
2024-03-17 00:00:00+00:00,15.4083,12.675,12.575,50.2917
2024-03-18 00:00:00+00:00,20.6792,15.8042,27.05,37.8333
2024-03-19 00:00:00+00:00,23.7792,18.8292,25.2167,42.2083
2024-03-20 00:00:00+00:00,31.8083,26.2708,37.8708,26.8333
2024-03-21 00:00:00+00:00,15.525,12.2458,29.8542,30.5833
2024-03-22 00:00:00+00:00,17.675,14.1875,23.1625,42.75
2024-03-23 00:00:00+00:00,12.2833,8.4792,15.0792,63.25
2024-03-24 00:00:00+00:00,10.1833,4.9083,5.9958,69.4583
2024-03-25 00:00:00+00:00,16.4542,11.0167,18.0583,51.75
2024-03-26 00:00:00+00:00,18.1542,14.975,17.8333,50.9167
2024-03-27 00:00:00+00:00,12.6875,10.3375,14.1333,55.75
2024-03-28 00:00:00+00:00,8.9958,6.7333,9.2625,61.5
2024-03-29 00:00:00+00:00,7.3792,5.5708,10.075,74.1667
2024-03-30 00:00:00+00:00,12.4333,9.9333,18.2,42.75
2024-03-31 00:00:00+00:00,15.4042,13.7792,13.9125,48.5417
2024-04-01 00:00:00+00:00,10.0917,8.3667,14.9542,51.4583
2024-04-02 00:00:00+00:00,11.2208,8.6875,15.0917,54.4583
2024-04-03 00:00:00+00:00,9.2333,6.9125,10.8375,61.2917
2024-04-04 00:00:00+00:00,9.5167,5.9958,10.1167,73.7917
2024-04-05 00:00:00+00:00,9.8583,6.8542,10.6333,65.2083
2024-04-06 00:00:00+00:00,13.2917,8.3875,10.1208,61.7917
2024-04-07 00:00:00+00:00,9.5292,6.5417,7.7875,75.875
2024-04-08 00:00:00+00:00,16.4333,13.1375,15.9083,54.625
2024-04-09 00:00:00+00:00,10.9083,7.2208,9.8583,68.9583
2024-04-10 00:00:00+00:00,12.1792,7.2125,11.0708,71.6667
2024-04-11 00:00:00+00:00,12.7583,9.575,16.6167,48.625
2024-04-12 00:00:00+00:00,11.4292,8.3167,11.85,58.375
2024-04-13 00:00:00+00:00,12.2625,9.1667,12.6708,61.7917
2024-04-14 00:00:00+00:00,12.45,7.6083,10.5833,71.5833
2024-04-15 00:00:00+00:00,11.3292,7.2292,9.625,73.75
2024-04-16 00:00:00+00:00,8.7958,5.1083,7.4833,76.5833
2024-04-17 00:00:00+00:00,8.575,5.5042,11.4,69.2083
2024-04-18 00:00:00+00:00,8.8583,5.6125,11.8625,71.6667
2024-04-19 00:00:00+00:00,9.7792,4.7375,8.1875,69.7083
2024-04-20 00:00:00+00:00,9.8125,3.5625,5.2667,78.8333
2024-04-21 00:00:00+00:00,8.8208,5.4417,5.7417,78.5833
2024-04-22 00:00:00+00:00,8.7625,6.6625,8.6875,75.7083
2024-04-23 00:00:00+00:00,10.9125,9.0083,9.6208,75.125
2024-04-24 00:00:00+00:00,9.2667,4.4833,8.5958,74.9167
2024-04-25 00:00:00+00:00,12.775,8.8333,15.7458,65.25
2024-04-26 00:00:00+00:00,12.675,10.45,21.975,57.0833
2024-04-27 00:00:00+00:00,12.2458,10.5292,10.9542,55.2083
2024-04-28 00:00:00+00:00,7.1167,5.0917,7.0375,74.6667
2024-04-29 00:00:00+00:00,11.7417,9.4958,13.0375,58.7083
2024-04-30 00:00:00+00:00,21.3958,15.7625,14.3083,62.2917
2024-05-01 00:00:00+00:00,28.0167,21.275,10.9458,74.25
2024-05-02 00:00:00+00:00,17.3375,14.5375,13.1292,72.5833
2024-05-03 00:00:00+00:00,12.3833,9.5667,17.4333,59.125
2024-05-04 00:00:00+00:00,9.7167,7.4083,10.2,62.4583
2024-05-05 00:00:00+00:00,11.1292,10.1333,14.2167,59.9167
2024-05-06 00:00:00+00:00,14.4583,12.75,7.1542,74.7083
2024-05-07 00:00:00+00:00,11.3,9.2708,6.7125,78.5833
2024-05-08 00:00:00+00:00,11.6833,8.5125,11.8458,68.375
2024-05-09 00:00:00+00:00,22.3625,19.6167,17.2667,64.375
2024-05-10 00:00:00+00:00,28.0292,24.5708,15.1125,64.25
2024-05-11 00:00:00+00:00,9.2167,7.55,4.7125,66.875
2024-05-12 00:00:00+00:00,11.1542,8.7833,5.2458,84.25
2024-05-13 00:00:00+00:00,12.0792,9.9292,9.875,72.5417
2024-05-14 00:00:00+00:00,12.7,10.3708,11.675,77.2083
2024-05-15 00:00:00+00:00,20.6208,18.8417,20.9917,51.375
2024-05-16 00:00:00+00:00,19.2458,18.0083,27.225,47.7083
2024-05-17 00:00:00+00:00,17.2417,15.7042,22.6875,57.0833
2024-05-18 00:00:00+00:00,14.525,12.3417,9.8875,71.7917
2024-05-19 00:00:00+00:00,15.4833,12.4458,11.1875,72.2917
2024-05-20 00:00:00+00:00,11.0917,7.7792,7.6708,80.25
2024-05-21 00:00:00+00:00,14.775,12.7792,9.85,78.4583
2024-05-22 00:00:00+00:00,11.95,10.8125,13.5083,78.5417
2024-05-23 00:00:00+00:00,12.9833,10.6333,13.3083,67.9583
2024-05-24 00:00:00+00:00,17.9917,16.3375,17.0625,55.5417
2024-05-25 00:00:00+00:00,9.0042,6.8667,11.5917,69.4583
2024-05-26 00:00:00+00:00,12.8333,11.2292,10.4833,67.0833
2024-05-27 00:00:00+00:00,14.1208,9.7667,15.9708,49.875
2024-05-28 00:00:00+00:00,12.1833,8.7333,12.5667,63.0833
2024-05-29 00:00:00+00:00,9.6125,6.75,11.2833,59.3333
2024-05-30 00:00:00+00:00,14.1042,10.1542,17.7958,56.5
2024-05-31 00:00:00+00:00,11.0792,6.4083,8.7333,72.75
2024-06-01 00:00:00+00:00,13.325,6.6167,5.6917,78.625
2024-06-02 00:00:00+00:00,17.8542,9.5167,5.2625,83.25
2024-06-03 00:00:00+00:00,16.0542,10.1292,14.825,60.5417
2024-06-04 00:00:00+00:00,20.4208,16.3208,20.7542,49.2083
2024-06-05 00:00:00+00:00,10.6833,6.1583,10.275,65.2917
2024-06-06 00:00:00+00:00,16.4792,12.0958,15.1792,64.75
2024-06-07 00:00:00+00:00,17.2083,12.9375,19.0167,55.5417
2024-06-08 00:00:00+00:00,13.6875,10.6417,13.6417,54.5
2024-06-09 00:00:00+00:00,10.6708,6.95,16.1208,56.5417
2024-06-10 00:00:00+00:00,8.6417,6.3875,17.5792,47.3333
2024-06-11 00:00:00+00:00,9.7542,4.4208,6.3583,65.0417
2024-06-12 00:00:00+00:00,10.1958,6.3958,9.3417,61.875
2024-06-13 00:00:00+00:00,18.5708,14.5542,15.4292,61.0833
2024-06-14 00:00:00+00:00,8.6875,6.9,10.0667,62.8333
2024-06-15 00:00:00+00:00,6.3833,3.825,6.9792,56.5417
2024-06-16 00:00:00+00:00,8.0792,4.9875,6.5292,55.125
2024-06-17 00:00:00+00:00,12.0042,7.6667,15.525,49.875
2024-06-18 00:00:00+00:00,18.7292,14.6,20.4917,43.875
2024-06-19 00:00:00+00:00,12.4542,8.2458,9.0042,67.3333
2024-06-20 00:00:00+00:00,9.7125,6.075,7.3042,62.8333
2024-06-21 00:00:00+00:00,13.2458,9.8292,13.2792,64.2083
2024-06-22 00:00:00+00:00,11.9583,8.3542,15.7333,54.9583
2024-06-23 00:00:00+00:00,14.3875,10.9958,17.9292,54.875
2024-06-24 00:00:00+00:00,17.2042,12.1792,14.1583,69.5833
2024-06-25 00:00:00+00:00,13.4917,10.0333,7.6208,83.25
2024-06-26 00:00:00+00:00,13.3708,10.3125,8.8792,83.25
2024-06-27 00:00:00+00:00,20.2292,16.025,19.1458,77.0417
2024-06-28 00:00:00+00:00,12.3625,6.7583,13.3667,54.875
2024-06-29 00:00:00+00:00,15.2375,10.0958,10.7167,71.1667
2024-06-30 00:00:00+00:00,11.8167,6.7125,7.1708,69.6667
2024-07-01 00:00:00+00:00,9.5542,5.1667,9.4958,55.3333
2024-07-02 00:00:00+00:00,11.4458,6.2,12.9458,46.7917
2024-07-03 00:00:00+00:00,10.4583,7.9375,20.6542,44.8333
2024-07-04 00:00:00+00:00,11.2208,5.4292,8.1333,67.375
2024-07-05 00:00:00+00:00,10.9375,6.8792,12.2917,44.5833
2024-07-06 00:00:00+00:00,7.1875,4.7,7.7958,53.7917
2024-07-07 00:00:00+00:00,7.725,4.7458,9.4458,46.9583
2024-07-08 00:00:00+00:00,13.1417,9.1417,13.5458,43.7083
2024-07-09 00:00:00+00:00,12.1542,9.2042,10.7458,73.5417
2024-07-10 00:00:00+00:00,10.6542,7.8792,16.3417,51.0
2024-07-11 00:00:00+00:00,9.75,7.2667,13.9875,60.0
2024-07-12 00:00:00+00:00,9.4958,5.4292,9.9625,53.2083
2024-07-13 00:00:00+00:00,7.7708,4.825,14.1,50.6667
2024-07-14 00:00:00+00:00,13.4708,10.7708,12.8083,65.75
2024-07-15 00:00:00+00:00,12.9208,10.7333,12.6167,76.4167
2024-07-16 00:00:00+00:00,6.8333,4.8667,10.6542,63.4583
2024-07-17 00:00:00+00:00,11.625,9.3167,18.1292,59.9583
2024-07-18 00:00:00+00:00,26.5042,23.0792,16.7167,73.125
2024-07-19 00:00:00+00:00,17.4,13.8667,11.4458,89.4583
2024-07-20 00:00:00+00:00,16.1875,13.0792,11.8292,88.4583
2024-07-21 00:00:00+00:00,15.2375,12.3583,18.2375,56.0833
2024-07-22 00:00:00+00:00,9.5042,6.4583,13.7708,50.625
2024-07-23 00:00:00+00:00,9.0917,5.9125,11.575,54.7917
2024-07-24 00:00:00+00:00,9.2875,4.6583,10.7667,59.5
2024-07-25 00:00:00+00:00,13.075,9.5042,16.6,55.8333
2024-07-26 00:00:00+00:00,10.6083,8.3083,16.4083,46.5
2024-07-27 00:00:00+00:00,20.7458,13.8583,19.2,47.5417
2024-07-28 00:00:00+00:00,15.5125,10.3125,11.5542,68.5833
2024-07-29 00:00:00+00:00,13.5167,9.1458,7.8583,75.9167
2024-07-30 00:00:00+00:00,17.4667,13.85,11.5833,90.875
2024-07-31 00:00:00+00:00,15.4375,11.675,8.1833,83.6667
2024-08-01 00:00:00+00:00,13.2458,9.4,7.8667,65.875
2024-08-02 00:00:00+00:00,13.7167,9.5958,9.4542,75.625
2024-08-03 00:00:00+00:00,19.4917,14.8,22.3083,43.625
2024-08-04 00:00:00+00:00,12.9875,6.6792,11.9667,51.7917
2024-08-05 00:00:00+00:00,20.7125,14.1792,14.6167,54.5417
2024-08-06 00:00:00+00:00,20.3583,15.5375,13.7958,73.9167
2024-08-07 00:00:00+00:00,11.6708,7.4667,18.5958,52.375
2024-08-08 00:00:00+00:00,15.0,8.4917,11.5208,63.0417
2024-08-09 00:00:00+00:00,10.975,6.8583,11.5958,61.25
2024-08-10 00:00:00+00:00,13.7208,8.2667,16.15,53.8333
2024-08-11 00:00:00+00:00,15.625,10.225,17.2417,55.5417
2024-08-12 00:00:00+00:00,14.2167,10.3208,8.6875,83.4583
2024-08-13 00:00:00+00:00,19.3125,13.7667,24.0,58.7917
2024-08-14 00:00:00+00:00,11.4458,8.8,22.6125,45.8333
2024-08-15 00:00:00+00:00,16.25,11.5208,23.4917,51.5417
2024-08-16 00:00:00+00:00,9.0875,6.15,15.5625,45.2917
2024-08-17 00:00:00+00:00,9.8417,6.8,9.2208,68.1667
2024-08-18 00:00:00+00:00,14.225,10.1042,10.95,62.3333
2024-08-19 00:00:00+00:00,23.0042,17.6125,15.6333,64.5417
2024-08-20 00:00:00+00:00,19.4625,15.0292,13.5583,62.2917
2024-08-21 00:00:00+00:00,12.2417,5.6208,9.8458,51.5417
2024-08-22 00:00:00+00:00,13.9167,8.0667,10.25,62.7917
2024-08-23 00:00:00+00:00,11.75,6.725,11.475,58.4167
2024-08-24 00:00:00+00:00,8.0708,5.625,8.8042,56.4583
2024-08-25 00:00:00+00:00,9.375,5.4458,13.5542,56.8333
2024-08-26 00:00:00+00:00,13.875,9.15,13.8208,53.3333
2024-08-27 00:00:00+00:00,19.1583,14.0,14.6458,62.7083
2024-08-28 00:00:00+00:00,19.0417,15.0625,15.9667,73.7917
2024-08-29 00:00:00+00:00,19.45,15.4125,21.7375,52.2083
2024-08-30 00:00:00+00:00,19.0042,13.8208,15.5167,58.875
2024-08-31 00:00:00+00:00,12.0583,8.1333,3.95,73.9583
2024-09-01 00:00:00+00:00,13.35,10.4792,5.1458,81.75
2024-09-02 00:00:00+00:00,20.2458,16.0125,18.0458,70.7083
2024-09-03 00:00:00+00:00,24.5833,21.3333,24.6042,45.0833
2024-09-04 00:00:00+00:00,19.8875,15.9458,27.0125,38.0
2024-09-05 00:00:00+00:00,20.4542,13.7292,9.075,83.8333
2024-09-06 00:00:00+00:00,28.575,19.05,9.925,79.5
2024-09-07 00:00:00+00:00,18.3167,16.2292,12.7792,75.0
2024-09-08 00:00:00+00:00,6.5125,4.8083,7.325,67.5833
2024-09-09 00:00:00+00:00,8.8667,5.0167,11.2875,57.8333
2024-09-10 00:00:00+00:00,11.4875,6.9417,13.4458,47.7917
2024-09-11 00:00:00+00:00,8.0208,4.3333,10.3875,48.9167
2024-09-12 00:00:00+00:00,7.8625,4.8,21.8292,32.7917
2024-09-13 00:00:00+00:00,10.05,5.1875,16.8417,44.75
2024-09-14 00:00:00+00:00,11.1708,7.2583,18.9333,49.0833
2024-09-15 00:00:00+00:00,19.1083,14.7042,26.6958,40.9167
2024-09-16 00:00:00+00:00,11.625,7.7667,23.4042,40.0833
2024-09-17 00:00:00+00:00,9.325,5.6625,6.0417,61.7083
2024-09-18 00:00:00+00:00,16.4958,13.0167,6.5792,65.625
2024-09-19 00:00:00+00:00,14.5958,11.7875,6.8917,67.9167
2024-09-20 00:00:00+00:00,18.9125,14.5458,7.1083,65.5
2024-09-21 00:00:00+00:00,22.2125,17.3542,10.575,59.0
2024-09-22 00:00:00+00:00,24.2458,19.2,13.1875,56.4167
2024-09-23 00:00:00+00:00,13.9375,11.1333,15.0667,55.125
2024-09-24 00:00:00+00:00,12.7417,9.4917,14.1792,55.5
2024-09-25 00:00:00+00:00,12.75,10.6833,17.5917,51.0417
2024-09-26 00:00:00+00:00,5.2833,3.675,12.2583,49.4583
2024-09-27 00:00:00+00:00,7.2917,3.0417,8.1667,56.3333
2024-09-28 00:00:00+00:00,11.575,4.4292,11.1083,59.75
2024-09-29 00:00:00+00:00,13.825,9.4333,18.075,47.75
2024-09-30 00:00:00+00:00,7.9792,5.2958,10.7833,51.75
2024-10-01 00:00:00+00:00,7.7417,5.35,14.0958,46.5
2024-10-02 00:00:00+00:00,10.3542,9.3375,12.2458,44.4583
2024-10-03 00:00:00+00:00,8.1333,5.4208,8.5625,56.1667
2024-10-04 00:00:00+00:00,11.5292,8.6417,13.85,47.2917
2024-10-05 00:00:00+00:00,15.3458,12.4375,14.6583,43.2917
2024-10-06 00:00:00+00:00,11.4792,9.5583,12.625,43.75
2024-10-07 00:00:00+00:00,10.8792,7.3667,13.575,44.9583
2024-10-08 00:00:00+00:00,9.1792,6.9208,13.1667,43.2917
2024-10-09 00:00:00+00:00,7.3875,5.4417,16.5833,39.875
2024-10-10 00:00:00+00:00,12.0708,5.2667,15.4,48.7083
2024-10-11 00:00:00+00:00,15.4542,8.3583,24.3167,38.625
2024-10-12 00:00:00+00:00,17.0333,13.0292,18.1292,35.5
2024-10-13 00:00:00+00:00,12.1875,4.9542,12.2667,50.625
